start_time,identified_style,cost_1.0,cost_1.5,cost_2.0,valid_ratio,gt_style,scenario,scenario_id
10.0,1.5,5.020701581276062,0.0053018940435519005,5.010097793188958,1.0,1.5,constant,35
11.0,1.5,5.011914690130373,0.003044267075701946,5.005826155978971,1.0,1.5,constant,35
12.0,1.5,5.006865258293144,0.001753740538642303,5.003357777215859,1.0,1.5,constant,35
13.0,1.5,5.003956475262258,0.0010106682016564508,5.001935138858945,1.0,1.5,constant,35
14.0,1.5,5.002280349892294,0.0005823948702920168,5.0011155601517086,1.0,1.5,constant,35
15.0,1.5,5.001314476930514,0.00033566386360702757,5.0006431492033006,1.0,1.5,constant,35
16.0,1.5,5.000757778754146,0.00019349435444031054,5.000370790045264,1.0,1.5,constant,35
17.0,1.5,5.000436866296465,0.00011154841141707108,5.00021376947363,1.0,1.5,constant,35
18.0,1.5,5.000251862212558,6.430874163100205e-05,5.000123244729296,1.0,1.5,constant,35
19.0,1.5,5.000145205493314,3.70753042339682e-05,5.000071054884846,1.0,1.5,constant,35
20.0,1.5,5.000083715633963,2.137496159059521e-05,5.000040965710781,1.0,1.5,constant,35
21.0,1.5,5.000048264967174,1.2323363576200029e-05,5.0000236182400215,1.0,1.5,constant,35
0.0,1.5,6.209668605037973,2.6406789739469043,3.5117400197405013,1.0,1.5,braking,36
1.0,1.5,5.533840882524229,1.1503268281285006,5.088438241471442,1.0,1.5,braking,36
2.0,1.5,5.531945637189084,0.5537797438069124,6.278240000493538,1.0,1.5,braking,36
3.0,1.5,5.682842396752566,0.3309581647482334,5.969290066860575,1.0,1.5,braking,36
4.0,1.5,5.269252958372778,0.24583889252591273,5.394801568745778,1.0,1.5,braking,36
5.0,1.5,4.5318731333450435,0.16990096126262286,4.850023339533221,1.0,1.5,braking,36
6.0,1.5,3.7851996100601717,0.08273471762634105,3.9506690453128543,1.0,1.5,braking,36
7.0,1.5,2.8987700841971042,0.020105284811376876,2.9389806538198586,1.0,1.5,braking,36
8.0,1.5,2.092914905889174,0.15896017447617541,1.8146899628937334,1.0,1.5,braking,36
9.0,1.5,1.356757529385287,0.23692333995314963,0.9017606507765215,1.0,1.5,braking,36
10.0,1.5,0.8183957124428957,0.25340609770915706,0.31158351702458154,1.0,1.5,braking,36
11.0,1.5,0.3930993551990272,0.11109767940109573,0.18644867182323735,1.0,1.5,braking,36
12.0,1.5,0.2394843880180873,0.08958372494555801,0.16963527639335177,1.0,1.5,braking,36
13.0,1.5,0.13240803142151605,0.06838851686516718,0.10494933595756217,1.0,1.5,braking,36
14.0,2.0,0.07868819609694021,0.061660612186280626,0.04914063456435789,1.0,1.5,braking,36
15.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
16.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
17.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
18.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
19.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
20.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
21.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,36
0.0,1.5,6.209668605037973,2.6406789739469043,3.5117400197405013,1.0,1.5,emergency,37
1.0,1.5,5.533840882524229,1.1503268281285006,5.088438241471442,1.0,1.5,emergency,37
2.0,1.5,5.531945637189084,0.5537797438069124,6.278240000493538,1.0,1.5,emergency,37
3.0,1.5,5.529101574158928,0.47407096676248006,6.1144487803554135,1.0,1.5,emergency,37
4.0,1.5,4.850148258132367,0.5089142401211036,5.514521495755733,1.0,1.5,emergency,37
5.0,1.5,3.6044675736117324,0.6326233646000372,4.715259953258369,1.0,1.5,emergency,37
6.0,1.5,2.730374195999134,0.7053930910579862,2.7626431197454666,0.9533333333333334,1.5,emergency,37
7.0,1.5,1.7211420340154147,0.6002440394524093,1.2144913460917333,0.9533333333333334,1.5,emergency,37
8.0,2.0,1.0763625673906916,0.4150257023719258,0.24631116264683978,1.0,1.5,emergency,37
9.0,1.5,0.4607625407977316,0.1181144109809001,0.22908494338945815,1.0,1.5,emergency,37
10.0,1.5,0.2958190015241311,0.09898035867215542,0.20280759426246897,1.0,1.5,emergency,37
11.0,1.5,0.16402795676538037,0.07437020668826629,0.12023685347149654,1.0,1.5,emergency,37
12.0,1.5,0.09232812049793859,0.06302132480597039,0.06668355641511985,1.0,1.5,emergency,37
13.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
14.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
15.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
16.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
17.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
18.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
19.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
20.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
21.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,37
0.0,1.5,6.209668605037973,2.6406789739469043,3.5117400197405013,1.0,1.5,accel,38
1.0,1.5,5.533840882524229,1.1503268281285006,5.088438241471442,1.0,1.5,accel,38
2.0,1.5,5.531945637189084,0.5537797438069124,6.278240000493538,1.0,1.5,accel,38
3.0,1.5,5.906361155181582,0.3744170742874188,5.758032143343785,1.0,1.5,accel,38
4.0,1.5,5.844058845850677,0.2972549396743684,5.2495489665019415,1.0,1.5,accel,38
5.0,1.5,5.761537381891842,0.23916081491229277,5.283215752067257,1.0,1.5,accel,38
6.0,1.5,5.8846123024035375,0.1178182175562915,5.648975867290954,1.0,1.5,accel,38
7.0,1.5,6.205477439332782,0.051464331649793,6.1025487760331965,1.0,1.5,accel,38
8.0,1.5,6.6215967252006,0.028760167939930234,6.564076389320738,1.0,1.5,accel,38
9.0,1.5,7.073644536693416,0.017341573313235454,7.038961390066945,1.0,1.5,accel,38
10.0,1.5,7.545009561434372,0.010179236685169886,7.52465108806403,1.0,1.5,accel,38
11.0,1.5,8.02827344191047,0.00589799689193951,8.016477448126592,1.0,1.5,accel,38
12.0,1.5,8.518562221770702,0.0034294766154756256,8.511703268539751,1.0,1.5,accel,38
13.0,1.5,9.012907142784258,0.0020003789955741116,9.008906384793109,1.0,1.5,accel,38
14.0,1.5,9.509607208751701,0.0011665275915015067,9.507274153568698,1.0,1.5,accel,38
15.0,1.5,10.007682529201507,0.0006795846744750311,10.006323359852555,1.0,1.5,accel,38
16.0,1.5,10.50656099647225,0.00039563897981109773,10.50576971851263,1.0,1.5,accel,38
17.0,1.5,11.005907894910855,0.00023021451970666045,11.005447465871441,1.0,1.5,accel,38
18.0,1.5,11.505527782785583,0.00013388855499329964,11.505260005675597,1.0,1.5,accel,38
19.0,1.5,11.990462063983339,0.015346014384711802,12.020858179531972,1.0,1.5,accel,38
20.0,1.5,12.39799910704669,0.09459454472377998,12.587054525097832,1.0,1.5,accel,38
21.0,1.5,12.756325581783933,0.126018792867193,13.00832378891955,1.0,1.5,accel,38
0.0,2.0,7.399045934458262,3.4829995655291524,2.32799022665609,0.8533333333333334,1.5,sine,39
1.0,1.5,6.487629558827657,2.090842911102254,4.132884306425763,1.0,1.5,sine,39
2.0,1.5,6.118478666049276,0.9755855414157805,6.322954256131522,1.0,1.5,sine,39
3.0,1.5,6.039021386280515,0.5648283435609663,6.977792741093123,1.0,1.5,sine,39
4.0,1.5,5.996988754024575,0.2433156429701144,6.0296614435421425,1.0,1.5,sine,39
5.0,1.5,5.46621794643124,0.1999624776065951,5.066292991218049,1.0,1.5,sine,39
6.0,1.5,4.948055251476694,0.25321486816812827,4.441625515140437,1.0,1.5,sine,39
7.0,1.5,4.676267085310328,0.2734434084260717,4.129380268458184,1.0,1.5,sine,39
8.0,1.5,4.647261958204794,0.229596754667013,4.188068448870768,1.0,1.5,sine,39
9.0,1.5,4.813671337749115,0.14767001919989484,4.586435028264669,1.0,1.5,sine,39
10.0,1.5,5.086960340376578,0.12815180327825243,5.164675024193956,1.0,1.5,sine,39
11.0,1.5,5.348219680597002,0.17559253666125138,5.6922922593402605,1.0,1.5,sine,39
12.0,1.5,5.487570671130125,0.2349510086793507,5.957472688488827,1.0,1.5,sine,39
13.0,1.5,5.445225987493777,0.20463437857783628,5.85449474464945,1.0,1.5,sine,39
14.0,1.5,5.234737941037248,0.13461465339010922,5.425719702294678,1.0,1.5,sine,39
15.0,1.5,4.9365071483803105,0.12259065571096682,4.83888679342904,1.0,1.5,sine,39
16.0,1.5,4.664260140550898,0.17524163848908392,4.316689778990911,1.0,1.5,sine,39
17.0,1.5,4.520453473413147,0.23381136036914996,4.052830752674845,1.0,1.5,sine,39
18.0,1.5,4.558396370873978,0.20650935288888217,4.1453776650962135,1.0,1.5,sine,39
19.0,1.5,4.763540748786066,0.13750349410466092,4.5630966397514925,1.0,1.5,sine,39
20.0,1.5,5.058863501414224,0.12634817023318953,5.151548093097939,1.0,1.5,sine,39
21.0,1.5,5.332300660893705,0.1785089139759233,5.684652830992234,1.0,1.5,sine,39
0.0,2.0,8.113342758543991,4.574774478896941,1.0362061992498934,1.0,2.0,constant,40
1.0,2.0,8.245306450693255,4.308201559765638,0.37109666883801823,1.0,2.0,constant,40
2.0,2.0,8.367094835782606,4.297691431973081,0.22828802816355795,1.0,2.0,constant,40
3.0,2.0,8.248958323401064,4.213997799483356,0.17903727556564514,1.0,2.0,constant,40
4.0,2.0,8.052494211572775,4.095093222040382,0.13769223250798834,1.0,2.0,constant,40
5.0,2.0,7.879038452548139,3.988816625924488,0.09859479930083713,1.0,2.0,constant,40
6.0,2.0,7.753333738323069,3.9104904912783893,0.0676472442337114,1.0,2.0,constant,40
7.0,2.0,7.668334269073422,3.8569759290258396,0.0456175889782576,1.0,2.0,constant,40
8.0,2.0,7.611942440198013,3.8212693971116094,0.030596354025206017,1.0,2.0,constant,40
9.0,2.0,7.574592465450927,3.7975442231461534,0.02049598084137848,1.0,2.0,constant,40
10.0,2.0,7.549790131540468,3.7817591794179757,0.013728227295480781,1.0,2.0,constant,40
11.0,2.0,7.533275078747199,3.7712354638547194,0.009195848962238632,1.0,2.0,constant,40
12.0,2.0,7.522256073029581,3.7642081522108657,0.006160231392150569,1.0,2.0,constant,40
13.0,2.0,7.514894067186217,3.7595104551031926,0.004126843020165681,1.0,2.0,constant,40
14.0,2.0,7.509970921511158,3.7563678082865652,0.0027646950619746426,1.0,2.0,constant,40
15.0,2.0,7.506676713673624,3.754264442767817,0.0018521718620085204,1.0,2.0,constant,40
16.0,2.0,7.504471580822323,3.752856214002201,0.0012408471820775581,1.0,2.0,constant,40
17.0,2.0,7.502995070550361,3.751913184803537,0.0008312990567113241,1.0,2.0,constant,40
18.0,2.0,7.502006249901893,3.751281588030283,0.000556926158675518,1.0,2.0,constant,40
19.0,2.0,7.501343954228999,3.7508585329612165,0.00037311169343282307,1.0,2.0,constant,40
20.0,2.0,7.500900322979072,3.750575144427095,0.00024996587512212835,1.0,2.0,constant,40
21.0,2.0,7.500603145165332,3.750385304880706,0.0001674645960793446,1.0,2.0,constant,40
0.0,2.0,8.113342758543991,4.574774478896941,1.0362061992498934,1.0,2.0,braking,41
1.0,2.0,8.245306450693255,4.308201559765638,0.37109666883801823,1.0,2.0,braking,41
2.0,2.0,8.367094835782606,4.297691431973081,0.22828802816355795,1.0,2.0,braking,41
3.0,2.0,8.122651590960212,4.088857507134021,0.21704996007395047,1.0,2.0,braking,41
4.0,2.0,7.64464586464182,3.7610677884311516,0.24852363621801013,1.0,2.0,braking,41
5.0,2.0,6.910724507410505,3.3344174528479447,0.24670527021581126,1.0,2.0,braking,41
6.0,2.0,5.964778851879075,2.8853106938453257,0.1941574641884238,1.0,2.0,braking,41
7.0,2.0,4.78019135773844,2.3364731420211577,0.10724507369612539,1.0,2.0,braking,41
8.0,2.0,3.5794102763156266,1.8245338417493069,0.16670545225316502,1.0,2.0,braking,41
9.0,2.0,2.465146692288508,1.3391279983438222,0.24845075625677154,1.0,2.0,braking,41
10.0,2.0,1.599272569196979,0.9436859528062818,0.2882181820264101,1.0,2.0,braking,41
11.0,2.0,0.9616754633875441,0.5820220914265956,0.2023687194656471,1.0,2.0,braking,41
12.0,2.0,0.5812255636992816,0.3425415057411102,0.10385744778293883,1.0,2.0,braking,41
13.0,2.0,0.36534026750339277,0.20526141981734114,0.05480794788739081,1.0,2.0,braking,41
14.0,2.0,0.25541110879668727,0.15902047596640068,0.07225521889221533,1.0,2.0,braking,41
15.0,2.0,0.14359531675560538,0.09606891548227492,0.058167889965045703,1.0,2.0,braking,41
16.0,2.0,0.07116793424544827,0.06050329760649911,0.04983866096754998,1.0,2.0,braking,41
17.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,41
18.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,41
19.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,41
20.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,41
21.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,41
0.0,2.0,8.113342758543991,4.574774478896941,1.0362061992498934,1.0,2.0,emergency,42
1.0,2.0,8.245306450693255,4.308201559765638,0.37109666883801823,1.0,2.0,emergency,42
2.0,2.0,8.367094835782606,4.297691431973081,0.22828802816355795,1.0,2.0,emergency,42
3.0,2.0,7.993579990570892,3.960995992972311,0.3407390807807495,1.0,2.0,emergency,42
4.0,2.0,7.2260710977618,3.420349026113765,0.5084240867454578,1.0,2.0,emergency,42
5.0,2.0,6.0157586710716515,2.773372448998281,0.582663718797251,1.0,2.0,emergency,42
6.0,2.0,4.655108936270626,2.318053194065009,0.6203478583247116,1.0,2.0,emergency,42
7.0,2.0,3.192168863553798,1.77306601466598,0.5118435253707774,1.0,2.0,emergency,42
8.0,2.0,2.0031029874575346,1.2232743916704727,0.44344579588341126,1.0,2.0,emergency,42
9.0,2.0,1.167472232455071,0.7033441805990801,0.23921612874308915,1.0,2.0,emergency,42
10.0,2.0,0.7250858839965798,0.42773777251115574,0.13038966102573182,1.0,2.0,emergency,42
11.0,2.0,0.4565439221318306,0.2616283626493097,0.07285956883415874,1.0,2.0,emergency,42
12.0,2.0,0.3168474004991735,0.18783129579782157,0.06838152915761417,1.0,2.0,emergency,42
13.0,2.0,0.19275118583387732,0.12331714489507468,0.06344944201741663,1.0,2.0,emergency,42
14.0,2.0,0.10727481306931708,0.07919701617572869,0.05453879167591487,1.0,2.0,emergency,42
15.0,2.0,0.019848493606889245,0.019160314615876136,0.018472135624863027,1.0,2.0,emergency,42
16.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
17.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
18.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
19.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
20.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
21.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,42
0.0,2.0,8.113342758543991,4.574774478896941,1.0362061992498934,1.0,2.0,accel,43
1.0,2.0,8.245306450693255,4.308201559765638,0.37109666883801823,1.0,2.0,accel,43
2.0,2.0,8.367094835782606,4.297691431973081,0.22828802816355795,1.0,2.0,accel,43
3.0,2.0,8.311131790994734,4.27560400245425,0.2400762139137626,1.0,2.0,accel,43
4.0,2.0,8.252879096302438,4.259930100749782,0.2669811051971242,1.0,2.0,accel,43
5.0,2.0,8.356280939931331,4.314919044641151,0.2735571493509725,1.0,2.0,accel,43
6.0,2.0,8.637166664344782,4.424335524777827,0.211504385210871,1.0,2.0,accel,43
7.0,2.0,9.100503280294587,4.62085650215433,0.14120972401407214,1.0,2.0,accel,43
8.0,2.0,9.684286595820227,4.889154038543467,0.09402148126670655,1.0,2.0,accel,43
9.0,2.0,10.332607042465167,5.197887319989656,0.06316759751414655,1.0,2.0,accel,43
10.0,2.0,11.017252694036307,5.5299605656171735,0.04266843719803973,1.0,2.0,accel,43
11.0,2.0,11.72394108990577,5.876416407524818,0.028891725143866776,1.0,2.0,accel,43
12.0,2.0,12.444760615803466,6.232170344028923,0.019580072254379417,1.0,2.0,accel,43
13.0,2.0,13.174940739729685,6.594105823519456,0.013270907309226913,1.0,2.0,accel,43
14.0,2.0,13.911430972485938,6.960211750194406,0.008992527902867945,1.0,2.0,accel,43
15.0,2.0,14.652211581980243,7.329151334430676,0.006091086881110492,1.0,2.0,accel,43
16.0,2.0,15.395920165970262,7.700022083722173,0.004124001474083167,1.0,2.0,accel,43
17.0,2.0,16.1416293299412,8.072210141929807,0.002790953918411882,1.0,2.0,accel,43
18.0,2.0,16.888705324207535,8.445296665899065,0.0018880075905889366,1.0,2.0,accel,43
19.0,2.0,17.625553522728904,8.807585576798994,0.012773230457731046,1.0,2.0,accel,43
20.0,2.0,18.28689533887848,9.10027073880485,0.08754771787774362,1.0,2.0,accel,43
21.0,2.0,18.85848096404217,9.356103066116814,0.1466593517340165,1.0,2.0,accel,43
0.0,2.0,8.52194108595079,4.8649868149721724,1.2080325439935553,1.0,2.0,sine,44
1.0,2.0,8.861314442164533,4.6285941070305485,0.4095682139596428,1.0,2.0,sine,44
2.0,2.0,9.133768245738652,4.601921183649189,0.16175555295047844,1.0,2.0,sine,44
3.0,2.0,8.98626931657158,4.460392643833505,0.08728772124844696,1.0,2.0,sine,44
4.0,2.0,8.527859625136626,4.236220523164093,0.08675639161164739,1.0,2.0,sine,44
5.0,2.0,7.932532849067191,3.992690407197236,0.11703594641969454,1.0,2.0,sine,44
6.0,2.0,7.38208852448668,3.787454293682622,0.19591772520871467,1.0,2.0,sine,44
7.0,2.0,7.030422284796553,3.663863912311723,0.29730553982689456,1.0,2.0,sine,44
8.0,2.0,6.963526096287867,3.641690521743711,0.3198549471995532,1.0,2.0,sine,44
9.0,2.0,7.171817449552685,3.708339365965935,0.2448612823791855,1.0,2.0,sine,44
10.0,2.0,7.552334272601471,3.8213741891762463,0.16209735463762914,1.0,2.0,sine,44
11.0,2.0,7.944324517226606,3.9256742248762073,0.16184261417375853,1.0,2.0,sine,44
12.0,2.0,8.187210969285177,3.9756777961999568,0.23585537688526206,1.0,2.0,sine,44
13.0,2.0,8.180260944280818,3.950327463640307,0.27960601700020116,1.0,2.0,sine,44
14.0,2.0,7.921065301332116,3.856995053738627,0.21053329404498333,1.0,2.0,sine,44
15.0,2.0,7.506293068512897,3.727444069609071,0.1493114864825187,1.0,2.0,sine,44
16.0,2.0,7.093245474211682,3.6080182088274704,0.16432283010404747,1.0,2.0,sine,44
17.0,2.0,6.838249761480947,3.544260500499145,0.2502712395173435,1.0,2.0,sine,44
18.0,2.0,6.8369697943332115,3.5623797441770413,0.2877896940208714,1.0,2.0,sine,44
19.0,2.0,7.088902392107727,3.6557774383336166,0.2229721896002737,1.0,2.0,sine,44
20.0,2.0,7.497997843618275,3.786460361292663,0.15381498951522768,1.0,2.0,sine,44
21.0,2.0,7.908494627061306,3.9023966850784215,0.1629537593820404,1.0,2.0,sine,44
0.0,1.0,1.2280765893012222,12.485897990535845,24.925745538024096,1.0,1.0,constant,45
1.0,1.0,0.6945965309897886,13.413632229998216,26.379542384890996,1.0,1.0,constant,45
2.0,1.0,0.15091898055934616,12.677670464455028,25.45134225546967,1.0,1.0,constant,45
3.0,1.0,0.05146485632777521,12.549239507763113,25.1314427903335,1.0,1.0,constant,45
4.0,1.0,0.012625726161878278,12.548804844627849,25.094408107035463,1.0,1.0,constant,45
5.0,1.0,0.004849204140817949,12.516270126653104,25.037389457447027,1.0,1.0,constant,45
6.0,1.0,0.001503483285834375,12.507411635682411,25.016326754650652,1.0,1.0,constant,45
7.0,1.0,0.0004536027114125853,12.503794879887025,25.00804336248546,1.0,1.0,constant,45
8.0,1.0,0.000325339325061797,12.50160059810737,25.003526535539805,1.0,1.0,constant,45
9.0,1.0,0.00012743514940915526,12.500739643587497,25.0016067223244,1.0,1.0,constant,45
10.0,1.0,5.6104915565280156e-05,12.50034272690575,25.000741558727064,1.0,1.0,constant,45
11.0,1.0,2.7594788137864322e-05,12.500153648929784,25.00033489264771,1.0,1.0,constant,45
12.0,1.0,1.2078501572171322e-05,12.500070368551667,25.000152815604906,1.0,1.0,constant,45
13.0,1.0,5.512264089609952e-06,12.50003212006909,25.00006975240227,1.0,1.0,constant,45
14.0,1.0,2.542681587678103e-06,12.500014589268087,25.00003172121776,1.0,1.0,constant,45
15.0,1.0,1.148083392083016e-06,12.500006656138622,25.000014460360635,1.0,1.0,constant,45
16.0,1.0,5.240466248392573e-07,12.500003032665596,25.000006589377822,1.0,1.0,constant,45
17.0,1.0,2.391646733363442e-07,12.500001380937537,25.000003001039744,1.0,1.0,constant,45
18.0,1.0,1.0876421600259438e-07,12.500000629348472,25.000001367461167,1.0,1.0,constant,45
19.0,1.0,4.958363330190307e-08,12.500000286711204,25.00000062300604,1.0,1.0,constant,45
20.0,1.0,2.259381354965473e-08,12.500000130612621,25.000000283819055,1.0,1.0,constant,45
21.0,1.0,1.029012369820226e-08,12.50000005950986,25.000000129309846,1.0,1.0,constant,45
0.0,1.0,1.2280765893012222,12.485897990535845,24.925745538024096,1.0,1.0,braking,46
1.0,1.0,0.6945965309897886,13.413632229998216,26.379542384890996,1.0,1.0,braking,46
2.0,1.0,0.15091898055934616,12.677670464455028,25.45134225546967,1.0,1.0,braking,46
3.0,1.0,0.22239584367484055,12.712928449914438,25.280768327481045,1.0,1.0,braking,46
4.0,1.0,0.21742713498539085,12.41237620226863,24.621642909493268,1.0,1.0,braking,46
5.0,1.0,0.21807119169532901,11.575031839880763,22.958996993364106,1.0,1.0,braking,46
6.0,1.0,0.05082120449560012,10.136083475970024,20.248350252742352,1.0,1.0,braking,46
7.0,1.0,0.016963563961692366,8.670693056436685,17.337155265502794,1.0,1.0,braking,46
8.0,1.0,0.00910154748602438,7.2151242848641095,14.421147022242193,1.0,1.0,braking,46
9.0,1.0,0.002304436642678863,5.7244204772374365,11.446536517832195,1.0,1.0,braking,46
10.0,1.0,0.0013340853870978187,4.230307576851096,8.459281068315093,1.0,1.0,braking,46
11.0,1.0,0.13059332643793922,2.610913432603637,5.335113711505837,1.0,1.0,braking,46
12.0,1.0,0.21733640018890996,1.2521796116362485,2.6681651253221226,1.0,1.0,braking,46
13.0,1.0,0.26974593540638786,0.4419503027772412,1.0075273078802984,1.0,1.0,braking,46
14.0,1.0,0.17652686290575811,0.1870635923791108,0.3470927868481641,1.0,1.0,braking,46
15.0,1.0,0.08933921994677319,0.13528248694938108,0.19345608944565693,1.0,1.0,braking,46
16.0,2.0,0.03675878859284142,0.03441011072007266,0.032061432847303895,1.0,1.0,braking,46
17.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,46
18.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,46
19.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,46
20.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,46
21.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,46
0.0,1.0,1.2280765893012222,12.485897990535845,24.925745538024096,1.0,1.0,emergency,47
1.0,1.0,0.6945965309897886,13.413632229998216,26.379542384890996,1.0,1.0,emergency,47
2.0,1.0,0.15091898055934616,12.677670464455028,25.45134225546967,1.0,1.0,emergency,47
3.0,1.0,0.42164196960096983,12.900391017866951,25.45644733745994,1.0,1.0,emergency,47
4.0,1.0,0.7424183583800457,12.691242843559042,24.64011317997265,1.0,1.0,emergency,47
5.0,1.0,1.7133067000489204,12.355299154141486,22.997291608234054,0.8133333333333334,1.0,emergency,47
6.0,1.0,4.229570668720603,13.196804292483922,22.164037916247242,0.48,1.0,emergency,47
7.0,1.0,22.84320262257958,33.58394180481408,44.32468098704859,0.14666666666666667,1.0,emergency,47
8.0,1.0,32.8113889069793,42.63221510270424,52.45304129842918,0.14,1.0,emergency,47
9.0,1.0,29.921387145130392,37.26308029847476,44.60477345181913,0.47333333333333333,1.0,emergency,47
10.0,1.0,10.947011205876962,12.913933707798709,14.880856209720456,0.8066666666666666,1.0,emergency,47
11.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
12.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
13.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
14.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
15.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
16.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
17.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
18.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
19.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
20.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
21.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,47
0.0,1.0,1.2280765893012222,12.485897990535845,24.925745538024096,1.0,1.0,accel,48
1.0,1.0,0.6945965309897886,13.413632229998216,26.379542384890996,1.0,1.0,accel,48
2.0,1.0,0.15091898055934616,12.677670464455028,25.45134225546967,1.0,1.0,accel,48
3.0,1.0,0.1392850282686789,12.468426653568832,25.057637253885847,1.0,1.0,accel,48
4.0,1.0,0.11830074828008688,12.614261158093733,25.324745054576894,1.0,1.0,accel,48
5.0,1.0,0.11532348863886836,12.985099895773555,26.06992676125722,1.0,1.0,accel,48
6.0,1.0,0.0268439379531636,13.691535177052119,27.39431777312864,1.0,1.0,accel,48
7.0,1.0,0.00847907385079679,14.422574742513028,28.844282741456638,1.0,1.0,accel,48
8.0,1.0,0.003670319498965072,15.146357433617277,30.29638518673351,1.0,1.0,accel,48
9.0,1.0,0.0009275705334325821,15.889269592294623,31.77946675512268,1.0,1.0,accel,48
10.0,1.0,0.00036594902443298007,16.6358015789127,33.27196910684984,1.0,1.0,accel,48
11.0,1.0,0.0002402818537636216,17.383928761621235,34.76809780509623,1.0,1.0,accel,48
12.0,1.0,9.47609129887388e-05,18.133166089372878,36.26642693965874,1.0,1.0,accel,48
13.0,1.0,0.0881445984064978,18.963994321954086,37.839919905296775,1.0,1.0,accel,48
14.0,1.0,0.10622291060962014,19.566347697053512,39.0333530029455,1.0,1.0,accel,48
15.0,1.0,0.11090693073341171,19.913104658875092,39.73061920756558,1.0,1.0,accel,48
16.0,1.0,0.02586314494625083,19.94786332524244,39.88518032608744,1.0,1.0,accel,48
17.0,1.0,0.008314228699952853,19.96441700191753,39.928982138741645,1.0,1.0,accel,48
18.0,1.0,0.003798190106471693,19.988299402810426,39.97280061551437,1.0,1.0,accel,48
19.0,1.0,0.0008989252881370689,19.994106106601564,39.98731328791499,1.0,1.0,accel,48
20.0,1.0,0.0003992849957680079,19.997174599210354,39.99394991342494,1.0,1.0,accel,48
21.0,1.0,0.00024366114333741274,19.998795330699867,39.997347000256404,1.0,1.0,accel,48
0.0,1.0,1.326279793030553,12.473607161122493,25.24103831781982,1.0,1.0,sine,49
1.0,1.0,0.5638687512830768,14.324456490604389,28.16606623506513,1.0,1.0,sine,49
2.0,1.0,0.2984202950731108,14.362396815789477,28.441048777011897,1.0,1.0,sine,49
3.0,1.0,0.07501353162922979,13.620926544510288,27.19097520237089,1.0,1.0,sine,49
4.0,1.0,0.10192248670359584,12.869961141653675,25.730213051703036,1.0,1.0,sine,49
5.0,1.0,0.1246611816297894,11.988636996257428,24.082490254581632,1.0,1.0,sine,49
6.0,1.0,0.18218926099164776,11.322787451545148,22.82776416408194,1.0,1.0,sine,49
7.0,1.0,0.18805720658655067,11.122064756054614,22.43218671869579,1.0,1.0,sine,49
8.0,1.0,0.13139759598414197,11.451565227962178,23.02651989117446,1.0,1.0,sine,49
9.0,1.0,0.09957896690093766,12.185452949740386,24.38215268105386,1.0,1.0,sine,49
10.0,1.0,0.12106924985030325,13.041644989597195,25.978557536002505,1.0,1.0,sine,49
